timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523946850164616,8,19,23,4,20,-2,2,13
1523946850164616,-5,3,23,12,19,23,4,-8
1523946850178639,-3,1,-5,5,-1,-10,-17,3
1523946850178639,-1,-24,0,-4,-52,1,23,32
1523946850185656,7,26,6,-3,12,-14,-17,-27
1523946850185656,4,6,36,22,-27,-15,-2,11
1523946850200695,15,-25,-37,-46,-17,1,2,3
1523946850200695,-2,-3,-7,13,8,1,-3,-2
1523946850208717,-23,-9,-8,-4,-28,-12,1,-5
1523946850208717,9,19,33,-10,2,8,5,3
1523946850223758,4,1,-13,-3,29,3,7,26
1523946850223758,2,-7,-3,4,10,-14,-10,-3
1523946850231778,-7,-16,-25,-13,13,7,-5,-7
1523946850231778,-15,-3,-1,9,1,1,-12,-28
1523946850237803,4,11,1,3,-69,-22,10,19
1523946850237803,-4,2,-23,-5,-26,6,1,-3
1523946850245815,22,5,5,8,54,15,9,16
1523946850245815,-8,-13,-12,-1,-11,14,11,-3
1523946850261857,-11,-1,-9,0,-1,-15,-4,-1
1523946850261857,0,5,1,-20,-28,4,0,-26
1523946850268876,-1,-8,-4,0,-8,-19,-10,-11
1523946850268876,-5,-8,-3,2,3,-20,-15,0
1523946850282914,-9,8,7,2,12,25,14,8
1523946850282914,15,2,10,-3,26,5,-7,6
1523946850290934,-4,-5,-32,-5,-31,3,2,4
1523946850290934,0,3,18,2,-12,-5,-4,-21
1523946850297953,-3,-5,-6,-9,-8,7,8,7
1523946850297953,-5,2,33,22,37,-12,-12,1
1523946850305974,4,0,-19,-6,-16,26,10,10
1523946850305974,-2,-18,-40,-12,-18,-20,-11,-5
1523946850321018,-5,12,36,-5,-81,-22,-4,-5
1523946850321018,3,-2,-13,16,58,76,22,10
1523946850329037,4,-2,7,8,43,-31,-3,3
1523946850329037,-6,-3,-9,2,-23,-3,-1,-2
1523946850343074,-6,-12,-15,-13,-15,19,-9,-12
1523946850343074,0,5,-3,8,-21,-49,-3,3
1523946850351096,6,2,4,-35,-128,-8,-2,-4
1523946850351096,-6,-9,-3,2,74,10,-8,4
1523946850368143,4,7,0,10,65,-2,2,-5
1523946850368143,-10,1,-2,-11,-22,-6,2,16
1523946850369146,-5,-6,-1,-1,-26,-2,-5,-8
1523946850369146,2,4,13,-5,19,-9,-5,5
1523946850381176,-5,-10,-32,1,-1,-1,1,-10
1523946850381176,11,13,34,-10,4,-10,2,14
1523946850389196,12,0,-10,-1,21,-1,8,7
1523946850389196,-6,-5,-10,0,-32,-8,-3,7
1523946850403238,-4,-7,-1,8,31,8,-2,-25
1523946850403238,-9,-5,-26,-11,-16,-6,-8,-16
1523946850411254,-4,12,49,10,-2,11,4,4
1523946850411254,5,1,6,7,12,-33,-2,8
1523946850426295,2,0,-3,4,21,13,3,11
1523946850426295,-7,-6,-10,-10,-16,-4,-12,-19
1523946850427298,-1,5,21,37,94,16,14,7
1523946850427298,-1,-11,-37,-44,-128,-26,-11,-8
1523946850440332,-3,8,36,23,115,11,1,1
1523946850440332,0,-13,-26,-13,-22,-4,-10,-4
1523946850449356,0,-3,-3,-2,7,4,-1,0
1523946850449356,-5,0,7,7,-3,1,-6,-5
1523946850463406,-4,4,10,-10,-39,-32,-1,1
1523946850463406,9,8,5,-5,19,6,-1,6
1523946850471419,-6,1,7,-4,-8,7,-2,-5
1523946850471419,-1,5,13,15,-11,8,4,1
1523946850486455,-5,-8,-16,-24,-77,6,-10,-5
1523946850486455,-2,-1,5,7,34,-56,-7,-9
1523946850487458,0,3,4,3,66,43,5,3
1523946850487458,-3,-9,-21,-3,-59,-7,-2,-15
1523946850500493,8,-3,-10,-11,34,9,-1,22
1523946850500493,-13,-17,-19,-12,-44,-1,-7,-39
1523946850508515,4,11,10,-1,-2,-7,7,9
1523946850508515,4,4,3,9,3,1,3,5
1523946850523558,-7,-8,-3,0,12,-4,-11,-9
1523946850523558,1,6,-7,1,-5,6,3,2
1523946850531577,2,4,21,1,-29,-2,-4,-5
1523946850531577,0,1,-13,-4,55,30,-1,-4
1523946850546622,9,24,54,32,-36,41,31,14
1523946850546622,-5,-20,-55,-30,-15,-42,-23,-3
1523946850547622,-17,-25,-44,-6,44,-48,-29,-10
1523946850547622,12,5,3,-2,-17,25,9,43
1523946850560652,-18,-8,-5,-12,-66,-21,-19,-99
1523946850560652,17,9,3,9,-15,26,25,67
1523946850568681,-2,1,10,-10,-1,-1,2,-16
1523946850568681,-7,-9,-13,-8,-40,-22,-10,-1
1523946850584718,-3,-11,-30,-1,59,-16,-16,5
1523946850584718,-8,2,14,10,-6,21,5,-21
1523946850591734,-3,-3,-3,-12,-19,15,5,5
1523946850591734,1,-2,-4,4,61,-9,-6,-5
1523946850606776,18,15,18,14,-53,4,21,33
1523946850606776,-7,-13,-21,-7,-1,-1,-13,-20
1523946850606776,-1,1,-2,-3,-69,1,5,8
1523946850606776,-1,-1,8,-3,-28,15,-1,-20
1523946850620815,-8,-15,-33,-3,-7,9,-2,17
1523946850620815,3,11,24,3,13,-33,-2,12
1523946850628836,-17,-8,-21,-14,18,-21,-28,-26
1523946850628836,30,17,20,21,19,47,52,14
1523946850642872,-7,-19,-33,4,90,-19,-33,-20
1523946850642872,-23,-3,11,-6,-97,10,14,-13
1523946850651896,31,8,-5,19,41,16,17,31
1523946850651896,-10,11,22,-4,1,-5,-7,-5
1523946850665935,6,-8,-14,-10,27,-17,2,17
1523946850665935,-15,-27,-47,6,-13,15,-14,-30
1523946850666935,6,31,80,-4,-54,-2,7,8
1523946850666935,-4,-16,-43,-17,-30,-31,-16,-4
1523946850680971,-1,11,17,2,5,11,13,5
1523946850680971,-6,-20,-27,-4,6,-14,-13,-8
1523946850688994,-4,-17,-36,-9,-89,-6,-2,-6
1523946850688994,0,-1,-8,2,97,6,-7,-4
1523946850703032,-3,8,18,4,-10,-18,-3,5
1523946850703032,12,11,19,5,8,-11,2,9
1523946850711052,-2,-5,-2,12,29,37,17,4
1523946850711052,-10,-12,-12,-15,-27,-30,-21,-14
1523946850726091,-10,-5,-16,-4,-62,-9,-5,9
1523946850726091,23,14,24,10,64,30,25,-19
1523946850727095,-10,-3,-7,-7,13,-7,-2,-11
1523946850727095,-13,-6,2,-8,-72,3,-12,-18
1523946850741132,13,2,7,2,24,-12,10,31
1523946850741132,6,0,-10,-16,-6,-6,1,29
1523946850749154,-21,-10,-7,14,85,-9,-14,-36
1523946850749154,8,7,16,-2,-48,16,14,17
1523946850772216,-4,-7,-7,-14,-26,-1,-10,-13
1523946850772216,2,3,11,-6,8,-15,-3,-1
1523946850773219,3,-9,-31,-7,-28,-29,-17,1
1523946850773219,-2,-1,16,8,19,6,3,3
1523946850786252,-19,-7,-20,-5,-30,3,-2,-10
1523946850786252,-1,4,15,-1,-5,5,-1,5
1523946850787254,-3,-8,-19,-42,-52,-11,-5,-3
1523946850787254,0,2,9,42,39,-6,-1,2
1523946850800290,5,-6,-12,-22,-44,0,-7,-7
1523946850800290,-13,2,16,4,-44,-4,-3,-14
1523946850809313,15,20,31,25,97,91,44,36
1523946850809313,4,2,1,-13,-95,-38,3,3
1523946850823350,0,-10,-14,14,127,0,-5,-5
1523946850823350,-13,-18,-34,-5,-12,2,-13,-13
1523946850831374,-1,2,8,0,-103,-5,-4,-5
1523946850831374,-3,-8,-17,-15,21,-11,-5,4
1523946850846418,4,12,8,-5,-30,7,1,-1
1523946850846418,3,11,35,11,2,4,4,5
1523946850847415,-5,-18,-23,3,-27,-21,-5,-4
1523946850847415,-4,8,4,5,47,20,0,-4
1523946850860448,-8,-20,-36,-16,-37,-13,-7,-14
1523946850860448,5,0,-5,-8,-35,-5,4,6
1523946850869475,11,14,14,13,64,16,2,11
1523946850869475,-8,-10,-10,-6,-37,8,-5,-7
1523946850883512,0,-2,-6,3,19,-3,1,-2
1523946850883512,26,-5,-7,5,0,-8,-5,5
1523946850891531,-28,-23,-13,16,-19,-20,-5,-26
1523946850891531,13,15,5,-33,16,-2,1,12
1523946850906572,-7,21,16,-2,-48,-7,-10,-10
1523946850906572,-12,-2,2,12,59,13,-4,-35
1523946850907573,27,-4,-2,1,19,-17,13,52
1523946850907573,-10,-14,-13,7,33,2,-6,-16
1523946850920619,-3,-2,3,-1,-45,9,7,6
1523946850920619,6,12,25,11,95,-11,-6,5
1523946850928629,-7,-9,-30,-5,-52,-23,-12,-11
1523946850928629,-13,-14,-19,-20,-79,12,-13,-19
1523946850943670,15,22,40,33,111,-23,22,21
1523946850943670,-10,0,-1,-7,24,-2,5,2
1523946850951698,2,-5,-13,-9,-86,-23,-19,-11
1523946850951698,-1,2,-1,0,15,6,-2,7
1523946850966731,-8,-14,-10,-10,-73,-14,-4,-21
1523946850966731,-1,0,-3,-2,15,26,13,17
1523946850966731,-2,10,12,-9,-38,-30,-9,-3
1523946850966731,2,0,2,3,21,1,-2,-1
1523946850980770,-5,-16,-32,0,27,-9,-10,-4
1523946850980770,-2,1,1,-9,-42,22,10,6
1523946850988791,-4,-9,-34,-9,12,-12,-12,-16
1523946850988791,-3,6,20,3,-73,-4,0,0
1523946851003844,6,4,16,-9,16,5,2,5
1523946851003844,-4,0,-9,7,-17,2,-2,4
1523946851011851,0,-2,9,9,22,6,-2,-16
1523946851011851,-8,0,-6,-5,55,0,6,15
1523946851026892,7,9,23,14,-54,38,8,15
1523946851026892,7,-2,0,-11,50,-48,-7,-3
1523946851026892,0,-6,-8,10,27,-13,-11,-6
1523946851026892,1,-5,-2,11,12,8,16,-1
1523946851041932,1,-3,-9,-9,-16,2,-7,4
1523946851041932,-1,3,3,-7,-12,38,6,9
1523946851048950,-5,1,-1,-7,6,-4,8,-14
1523946851048950,9,0,0,7,17,-11,10,30
1523946851062993,-8,-8,-24,-21,-38,0,-11,-29
1523946851062993,3,-2,1,15,-16,13,5,14
1523946851071010,-5,8,15,-11,83,-22,-8,0
1523946851071010,0,-1,1,10,-28,5,1,-5
1523946851086049,0,4,7,-5,71,3,-1,-14
1523946851086049,-5,-13,-23,-3,16,3,-3,12
1523946851087050,-2,-5,-13,-16,-71,-8,-2,-10
1523946851087050,-2,1,3,13,112,12,0,0
1523946851101092,-2,-5,-6,-5,-12,-27,-14,-27
1523946851101092,3,0,3,-3,-86,1,8,17
1523946851108107,8,0,5,2,-11,18,-1,-3
1523946851108107,0,-3,2,1,-59,-2,4,32
1523946851123149,4,-7,-6,-1,-13,0,6,-8
1523946851123149,-4,-4,-9,-12,-36,-15,-19,-9
1523946851131170,-1,8,25,18,-3,3,9,12
1523946851131170,5,-13,-32,-6,8,-2,-9,-15
1523946851146219,-7,-2,10,-7,-64,6,-10,7
1523946851146219,-3,6,0,-1,52,-11,2,-8
1523946851147214,4,9,17,0,-23,16,9,5
1523946851147214,4,-5,-2,-9,-41,-23,-15,-9
1523946851161250,0,-5,-10,0,11,13,12,-5
1523946851161250,-3,1,-21,-4,-11,-1,-11,-27
1523946851168271,-44,-3,-14,-5,5,-8,-5,-17
1523946851168271,3,7,10,0,33,9,-4,-10
1523946851183307,-3,3,-12,-15,-33,-11,-7,-8
1523946851183307,23,15,46,33,66,11,17,22
1523946851191330,8,-8,-15,11,62,-5,-15,8
1523946851191330,-9,3,9,12,81,28,21,-7
1523946851205370,9,-4,2,-2,-34,14,15,28
1523946851205370,-20,-20,-23,-7,18,-20,-8,-26
1523946851214390,-1,-8,-16,-3,-87,10,8,1
1523946851214390,-7,1,2,0,19,-16,-8,-10
1523946851221410,1,3,1,4,-44,-8,-9,8
1523946851221410,9,-2,-4,-10,-42,11,7,-4
1523946851228427,-11,3,12,-13,2,23,10,-6
1523946851228427,3,-11,-26,-9,-100,-46,-18,-29
1523946851243467,-5,0,3,9,104,26,4,13
1523946851243467,-14,-7,-10,-7,-19,-31,-22,-10
1523946851251496,27,14,13,3,56,3,8,37
1523946851251496,-14,-13,-21,-11,-85,-13,-12,-24
1523946851265528,-5,2,0,0,9,-3,-5,4
1523946851265528,-2,2,-2,15,23,10,2,26
1523946851273547,0,-4,-15,-12,-34,-8,-6,-27
1523946851273547,5,13,25,9,-7,16,17,23
1523946851280567,-7,-16,-11,2,53,-1,-3,-8
1523946851280567,2,-13,-7,2,10,-3,0,-15
1523946851288586,10,15,3,-6,-14,-9,-5,25
1523946851288586,7,-1,5,-6,-2,-2,2,-16
1523946851303627,-13,-6,-5,2,-6,-10,-5,-9
1523946851303627,1,-8,-10,-1,32,-3,-9,-18
1523946851311649,-14,-10,-5,7,27,-15,-16,-10
1523946851311649,-28,-6,-7,-6,19,0,-3,6
1523946851325686,9,11,8,6,-31,-7,7,16
1523946851325686,8,10,6,-8,18,14,6,-10
1523946851333709,4,-11,-12,-7,-49,18,8,9
1523946851333709,10,-1,-3,0,63,-30,-17,5
1523946851348750,4,5,15,1,18,-7,-1,-1
1523946851348750,-17,-12,-21,-17,-128,-11,1,1
1523946851349751,6,0,2,18,74,26,6,-6
1523946851349751,-3,2,5,-4,-58,-3,-2,-7
1523946851363788,-3,2,-3,12,84,6,-3,-4
1523946851363788,2,4,13,-15,-33,-12,1,0
1523946851371808,3,0,-1,-2,34,-7,0,19
1523946851371808,-4,-3,1,4,-10,9,8,-14
1523946851385849,5,-8,-8,10,54,-1,4,5
1523946851385849,-8,-9,-13,-3,-52,7,-8,3
1523946851393867,11,0,4,-2,-15,-10,3,32
1523946851393867,-3,5,-1,3,3,14,5,-38
1523946851408908,2,-7,-6,-9,-54,0,-3,2
1523946851408908,-11,-2,0,1,36,-6,-10,-24
1523946851409909,-9,5,2,-2,4,-7,-2,24
1523946851409909,22,12,-10,-8,3,11,5,5
1523946851422946,-26,-1,-1,-26,-79,-12,0,-6
1523946851422946,2,-1,11,31,57,19,7,12
1523946851430968,0,4,3,-3,44,-18,-12,-17
1523946851430968,1,6,12,9,-46,24,15,19
1523946851446018,-1,-13,-25,-29,39,-28,-20,-19
1523946851446018,-3,3,-6,-4,-77,-32,-6,17
1523946851454031,7,-14,1,-8,-41,-1,4,-5
1523946851454031,-16,-3,-9,-5,38,-3,-7,-9
1523946851469068,12,2,6,7,5,15,2,0
1523946851469068,-42,-3,-4,-18,-26,33,23,5
1523946851470069,18,15,24,18,-36,-31,-8,1
1523946851470069,1,-24,-17,-6,102,-55,-18,27
1523946851483106,-5,-6,-14,-2,-64,15,-10,-33
1523946851483106,5,-8,-12,-10,-21,0,-3,-28
1523946851491127,-9,-9,-12,-16,-17,16,13,-2
1523946851491127,-6,3,1,-7,-117,-6,-9,7
1523946851506167,8,-4,-5,5,-8,-19,-6,15
1523946851506167,5,1,13,-12,89,9,7,-6
1523946851514189,-6,9,-29,0,-36,-14,-21,-43
1523946851514189,16,55,7,12,36,20,10,8
1523946851529241,-10,-70,-12,-8,-6,-9,-6,-7
1523946851529241,9,17,6,4,-31,5,8,10
1523946851530231,-5,3,11,4,-31,10,-3,-2
1523946851530231,-8,-6,2,-7,-13,-13,-9,-6
1523946851543264,10,22,15,26,31,13,10,14
1523946851543264,0,-5,6,7,79,-3,-8,1
1523946851551290,-9,-28,-23,6,-61,-3,2,-12
1523946851551290,9,-21,-16,-8,46,6,-6,-11
1523946851565323,2,25,20,1,25,33,27,28
1523946851565323,-1,-4,10,11,4,-45,-25,-6
1523946851574348,24,0,-2,-6,50,-1,-2,14
1523946851574348,-28,-5,-2,-3,-14,13,7,-26
1523946851589387,2,4,-6,-10,-44,2,1,-1
1523946851589387,8,9,9,9,1,6,-5,7
1523946851589387,-9,-5,-7,-4,55,-10,3,-4
1523946851589387,-9,-34,0,-2,3,-4,-4,11
1523946851603429,16,46,-6,26,4,-9,-2,-2
1523946851603429,-6,-7,0,-13,-54,-3,-4,-12
1523946851611446,-6,1,25,5,-12,16,2,-1
1523946851611446,-5,-20,-19,-5,-102,-1,2,4
1523946851625483,-2,13,11,12,25,2,0,7
1523946851625483,15,-2,-18,-3,120,-31,-1,14
1523946851633504,-10,3,5,-3,18,17,4,-10
1523946851633504,-5,-16,-24,-18,-71,-26,-14,-9
1523946851648546,-13,-22,-31,-5,-19,6,-6,20
1523946851648546,12,11,8,4,-34,9,11,-44
1523946851649547,8,-6,-1,-1,27,-4,2,-2
1523946851649547,-14,2,6,3,20,-1,-15,8
1523946851663583,26,20,36,8,-10,7,27,10
1523946851663583,-6,-7,-13,-7,-19,1,-6,-2
1523946851671607,-1,-1,-10,-7,-65,0,-7,-14
1523946851671607,13,7,7,7,13,0,0,20
1523946851685646,-10,-7,-3,-5,49,-6,-7,-5
1523946851685646,-2,-2,9,15,31,20,8,12
1523946851693664,-8,-11,-21,-13,-53,-36,-14,-9
1523946851693664,12,12,11,-4,22,0,4,11
1523946851708704,-12,-18,-22,-13,-57,-19,-7,-15
1523946851708704,2,4,2,-14,32,36,12,6
1523946851709707,-8,-3,-2,-12,-53,2,0,2
1523946851709707,-3,-5,4,16,91,3,-1,-9
1523946851722744,-5,-4,0,-8,-60,-5,-2,-14
1523946851722744,25,-1,-4,3,-44,8,2,27
1523946851731765,-34,-23,7,-15,22,-4,-3,-9
1523946851731765,3,14,8,14,25,1,-6,-2
1523946851745823,3,19,24,-8,-31,-10,-8,-7
1523946851745823,-1,-18,-2,-13,-23,-12,-3,5
1523946851753828,3,6,6,14,65,-5,-3,1
1523946851753828,3,-13,-13,-12,-46,11,16,-2
1523946851768864,-6,-8,-12,8,10,10,-1,-2
1523946851768864,-3,11,3,16,-26,-6,-7,3
1523946851769868,3,-7,-20,-22,-20,-21,-10,-7
1523946851769868,-7,4,9,6,63,22,13,2
1523946851782902,3,-2,-7,1,21,-12,-12,-5
1523946851782902,-11,7,6,8,35,-2,-4,-21
1523946851791926,7,-6,-8,-4,-32,25,9,22
1523946851791926,-3,2,0,1,0,-3,-6,0
1523946851805963,10,2,0,-14,-15,7,19,-9
1523946851805963,-13,-8,-12,-3,-30,-19,-16,-4
1523946851813983,-3,10,18,23,36,8,4,-13
1523946851813983,3,-9,-9,-7,-56,0,-5,-11
1523946851829029,-7,-2,3,5,60,-2,-8,-1
1523946851829029,-3,-7,-13,-9,-69,-20,-8,3
1523946851830029,0,8,-2,9,18,12,7,2
1523946851830029,3,-8,-14,-12,-78,-1,4,7
1523946851843063,-7,-11,-13,-15,-50,-6,-5,-13
1523946851843063,-1,-3,-6,16,-8,36,14,10
1523946851851089,0,1,0,-3,62,-46,-20,0
1523946851851089,5,-1,-4,3,28,44,-3,1
1523946851866123,11,-1,1,0,10,-12,1,2
1523946851866123,-23,-7,-12,-18,-7,3,-2,-21
1523946851874143,-1,-10,-21,-7,-69,2,8,-7
1523946851874143,1,10,13,17,42,11,10,3
1523946851889183,0,2,1,-11,-7,-9,-20,-2
1523946851889183,8,0,-3,-12,-45,-15,-1,2
1523946851889183,-6,-4,-7,23,10,9,1,-4
1523946851889183,-4,0,15,-21,-70,-32,0,5
1523946851903227,2,-10,-16,14,66,12,-12,12
1523946851903227,-8,-4,-10,-13,-62,2,0,-7
1523946851911244,7,6,16,10,36,20,7,7
1523946851911244,0,1,-3,-4,30,0,0,-26
1523946851925280,-4,6,13,-4,-45,-4,16,33
1523946851925280,5,-6,0,1,21,-6,-18,11
1523946851934312,-18,19,9,-1,-77,10,22,-9
1523946851934312,2,-3,3,12,23,-13,-12,-6
1523946851949345,-4,0,6,2,2,12,-1,-6
1523946851949345,3,-6,-12,6,41,-5,-7,3
1523946851949345,8,-1,2,-11,-22,-3,6,18
1523946851949345,0,7,4,-3,21,6,1,8
1523946851963383,-7,-2,6,18,57,-12,-2,-11
1523946851963383,5,5,4,-14,-64,-9,0,5
1523946851971403,1,-9,-14,9,127,11,1,-3
1523946851971403,-4,-3,-5,6,-25,-13,-6,-5
1523946851985441,2,-4,-7,-7,-36,-3,1,0
1523946851985441,-5,3,-2,-5,-14,1,5,-9
1523946851994464,10,6,13,-7,-13,3,-4,-4
1523946851994464,-18,-2,6,8,12,-6,7,6
1523946852008501,8,22,-19,-4,-13,-1,0,9
1523946852008501,1,4,17,1,1,-11,-2,0
1523946852009505,3,-4,5,2,15,7,0,5
1523946852009505,3,-8,-20,-20,-43,-4,-6,2
1523946852023542,-11,-6,10,19,49,-9,-9,-17
1523946852023542,3,1,-4,5,-5,13,0,0
1523946852031563,1,1,-2,1,7,-10,-1,4
1523946852031563,-4,-9,-12,-2,2,-3,-4,-15
1523946852045609,-2,-4,3,-7,-26,3,12,12
1523946852045609,2,-1,3,1,8,5,2,5
1523946852054624,-4,-7,-2,-7,-24,-2,-11,-9
1523946852054624,13,5,9,2,7,-3,1,10
1523946852068662,-48,-28,-14,-15,-27,-6,-6,-24
1523946852068662,27,23,-4,8,43,1,2,4
1523946852077685,-26,10,-12,-14,-48,-5,-8,4
1523946852077685,19,-1,5,-1,20,-6,-1,-14
1523946852083704,16,-1,-8,-2,-24,3,-5,3
1523946852083704,-20,-17,-1,4,-5,-9,-3,-9
1523946852092725,18,16,2,1,1,-2,3,3
1523946852092725,-1,-9,2,7,6,0,-5,2
1523946852105759,-4,2,0,0,-12,0,1,-4
1523946852105759,0,-2,0,-4,12,-1,2,-2
1523946852114783,14,0,2,4,0,-7,-4,6
1523946852114783,-12,0,-7,-1,-41,15,9,5
1523946852128853,8,-5,-7,-14,3,-1,2,-4
1523946852128853,-8,-9,-17,9,34,-27,-15,-10
1523946852136845,-8,-3,1,-4,11,3,-3,-6
1523946852136845,-4,1,-1,1,-8,-16,-6,0
1523946852142860,0,1,4,2,-23,2,0,-1
1523946852142860,-2,-5,-4,-9,-24,4,2,-3
1523946852151881,-3,-7,-7,-7,-19,3,-2,-6
1523946852151881,-1,0,-1,12,41,3,0,-3
1523946852165921,7,-3,-5,-15,-29,-27,-8,2
1523946852165921,-7,6,12,13,37,30,6,-6
1523946852174943,0,-14,-14,-6,-22,-9,-9,3
1523946852174943,2,3,-6,-7,3,7,3,11
1523946852187980,-1,-5,-6,0,-13,-11,-12,-19
1523946852187980,5,-4,-7,-12,-8,-9,-2,-5
1523946852197003,-12,-2,-1,3,-24,3,2,-17
1523946852197003,-3,-7,-12,-1,14,4,-7,-3
1523946852212051,5,5,7,-2,-2,-1,-3,8
1523946852212051,2,-3,-10,-8,-51,-3,1,-3
1523946852218065,6,-4,-5,1,3,4,-3,5
1523946852218065,-4,3,1,3,17,-15,1,-3
1523946852226081,-5,-10,-15,-6,-1,9,-1,-9
1523946852226081,-1,3,5,-2,-28,0,3,7
1523946852235107,0,-6,-8,-3,9,-5,-4,2
1523946852235107,0,2,10,3,9,-19,-6,0
1523946852248138,-2,-5,-3,2,-11,8,-1,1
1523946852248138,-2,-1,3,3,17,0,3,-6
1523946852257163,-2,-4,-8,-4,-6,4,3,1
1523946852257163,4,-2,-5,-5,-1,5,-1,0
1523946852263177,-3,4,9,1,-6,-2,0,2
1523946852263177,-4,1,4,2,11,-4,-3,4
1523946852278219,1,-3,2,-2,-4,-2,-2,-7
1523946852278219,-2,2,-3,-2,-2,1,1,1
1523946852286241,-1,-5,-6,5,4,1,0,-1
1523946852286241,7,-10,-6,-1,15,0,-3,8
1523946852295263,-7,-24,-8,-3,-4,-1,-2,-15
1523946852295263,6,16,7,-1,-8,-1,1,3
1523946852308298,-2,4,-13,-9,-9,2,-3,-9
1523946852308298,4,-7,1,4,7,-7,-8,-4
1523946852317323,-11,39,8,-3,3,2,6,1
1523946852317323,-1,-24,-1,11,-9,3,-1,-7
1523946852332366,-1,-1,-3,-3,1,-6,-4,-7
1523946852332366,-5,7,13,-6,5,-4,1,5
1523946852339381,16,18,19,12,-15,6,3,0
1523946852339381,-6,-2,-11,-26,4,-5,-5,-5
1523946852345397,-2,-3,0,2,-6,1,-1,2
1523946852345397,-9,-7,-13,-2,-5,-7,-2,-2
1523946852354422,10,-12,-6,-4,16,-5,1,10
1523946852354422,-2,-13,-4,-6,-21,5,0,-4
1523946852368462,-15,11,14,3,11,-1,3,7
1523946852368462,-5,17,-7,23,2,2,-1,-2
1523946852377481,2,-10,13,-8,-9,-6,-5,-4
1523946852377481,28,-17,1,7,13,4,1,11
1523946852390516,15,36,-21,-20,-5,-5,-2,5
1523946852390516,-30,25,54,15,2,6,6,-27
1523946852399541,-18,0,-1,-1,0,-1,1,0
1523946852399541,-3,9,-4,-9,-16,-15,-9,-5
1523946852405557,9,-6,8,20,15,14,4,3
1523946852405557,17,-9,-30,-9,5,-1,0,8
1523946852414581,1,-21,-14,-4,-10,-3,-3,-1
1523946852414581,-13,17,6,-3,3,-3,2,-4
1523946852428641,0,-13,-5,-1,-24,-8,-7,-1
1523946852428641,1,-6,-2,-6,11,2,10,7
1523946852437643,-6,-7,-3,-3,-2,1,-4,-6
1523946852437643,-2,4,-3,3,1,2,1,9
1523946852450676,-1,-4,1,3,4,1,2,-2
1523946852450676,-3,-17,-8,-2,-4,-8,-8,-1
1523946852459702,2,5,-12,-11,-18,-6,-3,-1
1523946852459702,8,8,2,13,13,1,3,2
1523946852465723,8,-17,-6,-6,-8,-1,-4,-7
1523946852465723,-27,-14,9,-1,-2,1,-2,-1
1523946852474740,26,50,4,3,-1,4,0,6
1523946852474740,-17,-4,-14,-2,-5,6,2,-3
1523946852487777,5,-7,3,-9,-4,-2,3,12
1523946852487777,79,13,10,5,-16,1,1,13
1523946852496802,-85,15,-4,11,65,1,-7,-42
1523946852496802,24,-25,-2,-31,-34,-6,-5,-2
1523946852510837,6,3,-15,-10,19,1,2,2
1523946852510837,-5,5,-12,-10,-38,-9,-4,2
1523946852519862,20,-7,2,2,0,0,2,12
1523946852519862,4,6,-2,-5,-23,2,-2,-2
1523946852525876,-21,-26,4,16,56,5,2,-1
1523946852525876,-28,15,3,-6,-63,2,-1,-12
1523946852534901,40,35,19,8,25,-4,-3,5
1523946852534901,-38,-13,-6,18,37,4,-4,-8
1523946852547936,12,48,37,5,6,0,3,10
1523946852547936,21,-39,-42,-32,-64,-8,-5,-10
1523946852556961,-29,-39,-38,-18,-53,0,5,15
1523946852556961,8,15,30,48,86,7,0,-28
1523946852570996,-4,20,-9,-4,-18,-1,5,14
1523946852570996,-1,-11,0,-3,14,-4,-8,-2
1523946852580020,2,-18,-9,-2,-12,-1,2,3
1523946852580020,4,9,-6,-15,-35,-1,1,9
1523946852586038,-4,-37,-9,4,-11,0,-5,-6
1523946852586038,-11,7,2,6,42,1,1,3
1523946852595067,12,-23,4,6,-7,-8,-9,2
1523946852595067,-12,-1,-10,-9,-5,0,2,3
1523946852608096,-2,4,13,-8,-12,-4,0,-14
1523946852608096,-7,-2,-5,2,17,2,-3,6
1523946852617121,-1,9,2,-9,-13,-3,3,-4
1523946852617121,2,-12,-4,-3,6,-8,-9,2
1523946852631155,-4,-7,-3,5,-41,0,-1,-4
1523946852631155,16,-23,5,7,10,0,1,9
1523946852640181,71,41,26,-2,15,-2,-3,18
1523946852640181,-85,-82,-62,-2,-64,-4,4,-5
1523946852646196,6,-18,-14,-18,33,-11,-9,-18
1523946852646196,-29,6,-33,-15,9,4,1,-2
1523946852655219,27,4,68,55,-21,-10,-6,-3
1523946852655219,33,32,10,16,4,7,4,9
1523946852668259,-3,0,4,-34,-34,1,-2,0
1523946852668259,3,-48,-9,18,13,3,0,10
1523946852677279,-46,-14,-23,-25,-12,0,-2,-23
1523946852677279,-10,6,24,-9,4,-3,-3,-2
1523946852690314,4,17,-37,-9,-14,-3,2,2
1523946852690314,33,19,32,18,46,3,2,7
1523946852700345,-21,-17,-28,-10,-1,-9,-3,-3
1523946852700345,17,6,10,2,-15,13,3,5
1523946852705355,-13,-11,-11,-5,21,-5,-2,-5
1523946852705355,-10,8,7,-11,-21,-7,-4,-7
1523946852720394,-5,-19,-31,-23,-39,-1,-3,-2
1523946852720394,-3,10,12,3,15,-11,-2,-2
1523946852728418,7,-3,15,15,-5,5,-2,2
1523946852728418,-9,24,-4,-6,4,-3,2,-3
