timestamp,x,y,z,w
1523946842355838,-0.145264,0.839844,-0.498596,-0.158081
1523946842378904,-0.145874,0.840271,-0.497314,-0.15918
1523946842401963,-0.146729,0.840881,-0.495605,-0.1604
1523946842415998,-0.147217,0.841675,-0.493835,-0.161133
1523946842439062,-0.147766,0.843018,-0.491455,-0.161072
1523946842461123,-0.149475,0.844666,-0.48822,-0.160767
1523946842476160,-0.151306,0.847046,-0.483643,-0.160522
1523946842498219,-0.152588,0.84906,-0.479614,-0.160522
1523946842521283,-0.153748,0.850281,-0.476868,-0.161011
1523946842536321,-0.155212,0.85083,-0.475159,-0.161743
1523946842558399,-0.156555,0.851807,-0.4729,-0.161987
1523946842581441,-0.157532,0.853088,-0.470215,-0.162231
1523946842595476,-0.158081,0.854004,-0.468262,-0.162354
1523946842618539,-0.158508,0.85437,-0.467529,-0.16217
1523946842641603,-0.158813,0.854492,-0.467285,-0.162109
1523946842655637,-0.158936,0.854614,-0.466919,-0.162354
1523946842678699,-0.158325,0.854919,-0.466492,-0.162659
1523946842701762,-0.157349,0.854797,-0.466797,-0.163269
1523946842715796,-0.156372,0.854797,-0.467041,-0.163574
1523946842738858,-0.155701,0.855164,-0.466553,-0.163696
1523946842761920,-0.154968,0.855652,-0.465942,-0.163452
1523946842775955,-0.154236,0.855774,-0.466187,-0.163025
1523946842798015,-0.154114,0.855469,-0.466858,-0.162842
1523946842821079,-0.154114,0.855225,-0.467163,-0.163147
1523946842836117,-0.153931,0.85498,-0.467468,-0.163574
1523946842858177,-0.154114,0.854919,-0.467407,-0.164124
1523946842881235,-0.154358,0.854919,-0.467102,-0.16449
1523946842896276,-0.15448,0.855042,-0.466919,-0.164551
1523946842918334,-0.154724,0.854858,-0.467163,-0.164307
1523946842941399,-0.155029,0.854797,-0.467224,-0.164246
1523946842955435,-0.155151,0.855042,-0.466675,-0.16449
1523946842978499,-0.155334,0.855347,-0.466003,-0.164612
1523946843001557,-0.155396,0.855713,-0.465271,-0.164673
1523946843015596,-0.155396,0.85614,-0.4646,-0.164612
1523946843038655,-0.155212,0.856689,-0.463684,-0.16449
1523946843061716,-0.15448,0.856934,-0.46344,-0.164429
1523946843075755,-0.153809,0.8573,-0.463013,-0.164551
1523946843097812,-0.152832,0.857361,-0.463196,-0.164429
1523946843121876,-0.1521,0.857239,-0.463623,-0.164429
1523946843135922,-0.151123,0.857056,-0.464294,-0.16449
1523946843157978,-0.150146,0.856812,-0.464844,-0.164978
1523946843181033,-0.149231,0.856628,-0.465332,-0.165344
1523946843196074,-0.148376,0.856567,-0.465881,-0.165039
1523946843218131,-0.147766,0.856323,-0.466736,-0.164429
1523946843241196,-0.1474,0.855591,-0.468262,-0.164063
1523946843256234,-0.147095,0.854797,-0.46991,-0.163879
1523946843278294,-0.146423,0.854309,-0.470947,-0.164001
1523946843301355,-0.145569,0.85437,-0.471252,-0.163818
1523946843316392,-0.144592,0.85437,-0.471497,-0.163757
1523946843338452,-0.143738,0.854065,-0.472229,-0.164001
1523946843361513,-0.143127,0.853821,-0.472778,-0.164368
1523946843375549,-0.142578,0.85376,-0.4729,-0.164795
1523946843398613,-0.141663,0.853577,-0.473328,-0.165283
1523946843421673,-0.141052,0.853088,-0.474304,-0.165527
1523946843435716,-0.140625,0.852417,-0.475525,-0.165588
1523946843458772,-0.140137,0.85144,-0.477478,-0.165527
1523946843481833,-0.139832,0.850403,-0.479492,-0.165466
1523946843495870,-0.139709,0.849854,-0.480347,-0.165771
1523946843517929,-0.138794,0.849426,-0.48114,-0.166321
1523946843541995,-0.138306,0.848999,-0.481934,-0.166687
1523946843556029,-0.137878,0.848938,-0.481934,-0.167297
1523946843578090,-0.137146,0.848572,-0.482727,-0.167542
1523946843601151,-0.136658,0.847595,-0.48468,-0.16748
1523946843616190,-0.136047,0.846863,-0.486206,-0.167114
1523946843638248,-0.135498,0.846558,-0.487,-0.166687
1523946843661311,-0.135071,0.846252,-0.487854,-0.16626
1523946843676350,-0.134888,0.845459,-0.48938,-0.165833
1523946843698407,-0.135315,0.84491,-0.490234,-0.165588
1523946843721470,-0.135498,0.84491,-0.490295,-0.165466
1523946843735518,-0.135315,0.844849,-0.490479,-0.165405
1523946843758570,-0.135498,0.844482,-0.491211,-0.1651
1523946843780627,-0.135864,0.84375,-0.492371,-0.165039
1523946843795666,-0.136658,0.842529,-0.494202,-0.164978
1523946843818739,-0.137451,0.840942,-0.496765,-0.164795
1523946843840791,-0.138123,0.838989,-0.500061,-0.164124
1523946843863850,-0.138489,0.836121,-0.505493,-0.161804
1523946843877885,-0.139526,0.831665,-0.513733,-0.157837
1523946843900947,-0.140991,0.826538,-0.52301,-0.152893
1523946843924014,-0.144348,0.820984,-0.531921,-0.149048
1523946843938044,-0.147949,0.817444,-0.536743,-0.147583
1523946843961108,-0.15033,0.816772,-0.537354,-0.146851
1523946843984170,-0.150879,0.817566,-0.536072,-0.146423
1523946843998205,-0.150208,0.818054,-0.535645,-0.145996
1523946844021266,-0.149536,0.817322,-0.536865,-0.146118
1523946844044328,-0.149231,0.816895,-0.537415,-0.14679
1523946844058367,-0.148499,0.817383,-0.536743,-0.147461
